date,LogTitle,message,exception,machinename,appdomain,assembly-version,basedir,callsite,counter,nlogdir,processid,processname,specialfolder,stacktrace,longdate,event-properties,uppercase,logger,url,action
2022/01/23 18:15:22.500,SqlSugar,执行SQL错误事件,SqlSugar.SqlSugarException: Field 'Id' doesn't have a default value,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,2,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30472,FluUrl,C:\Users\Administrator\Desktop,AdoProvider.ExecuteErrorEvent => <>c.<AddSqlSugarSetup>b__0_2 => NLogUtil.WriteFileLog,2022-01-23 18:15:22.5006,,ERROR,logfile,,
2022/01/23 23:02:41.392,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/37602,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,1,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:41.3922,,ERROR,logfile,,
2022/01/23 23:02:41.392,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/36238,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,2,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:41.3922,,ERROR,logfile,,
2022/01/23 23:02:41.392,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/37221,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,3,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:41.3922,,ERROR,logfile,,
2022/01/23 23:02:41.392,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/37602,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,4,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:41.3922,,ERROR,logfile,,
2022/01/23 23:02:42.324,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/37584,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,5,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:42.3248,,ERROR,logfile,,
2022/01/23 23:02:43.764,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/37575,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,6,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30396,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:02:43.7644,,ERROR,logfile,,
2022/01/23 23:05:26.403,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/35223,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,1,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,3412,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:05:26.4039,,ERROR,logfile,,
2022/01/23 23:05:27.643,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/35207,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,2,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,3412,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-23 23:05:27.6438,,ERROR,logfile,,
